seqnames	start	end	strand	gene_name
14	308569	338157	+	Vom2r70
14	512711	515365	+	LOC100912233
14	900696	973231	+	Vom2r71
14	1007495	1020982	+	Vom2r69
14	1106463	1113322	+	Vom2r68
14	1318157	1323644	+	Vom2r67
14	1456844	1461543	-	Crlf2
14	1462358	1467264	+	Csf2ra
14	1469748	1476355	+	Ppp2r3b
14	1499711	1505085	-	LOC102554799
14	1567723	1595972	-	LOC100910143
14	1621026	1632378	-	LOC100910207
14	1773425	1791636	-	Vom2r73
14	1937041	1957579	+	Tmed11
14	1959610	1998102	+	Rnf212
14	2018500	2032593	-	Fgfrl1
14	2042411	2056762	-	Idua
14	2050483	2056089	+	Slc26a1
14	2069409	2083370	+	Dgkq
14	2083712	2100005	-	Tmem175
14	2100106	2174318	+	Gak
14	2194933	2226598	+	Cplx1
14	2247808	2297155	-	Pcgf3
14	2311122	2319574	+	Slc49a3
14	2325308	2326436	+	Atp5me
14	2328750	2371883	-	Pde6b
14	2410342	2438592	-	Pigg
14	2463643	2474780	-	Dr1
14	2509363	2610929	-	Ccdc18
14	2613406	2633950	+	Tmed5
14	2658267	2700977	-	Mtf2
14	2789650	2860333	+	Fam69a
14	2860965	2867397	-	Rpl5
14	2892753	3038237	+	Evi5
14	2933100	2934571	-	Ube2d4
14	3058993	3068371	+	Gfi1
14	3124622	3204588	-	Rpap2
14	3204390	3247695	+	Glmn
14	3248080	3288017	-	LOC689986
14	3284089	3300200	-	Btbd8
14	3355894	3359300	-	Lpcat2b
14	3360712	3389943	-	Ephx4
14	3405995	3462629	-	Brdt
14	3506339	3682545	+	Tgfbr3
14	3826659	3846891	-	Cdc7
14	3882398	3960909	+	Hfm1
14	4125380	4200328	+	Zfp644
14	4362717	4367605	+	Barhl2
14	4998539	5033942	-	Zfp326
14	5086054	5101177	-	Lrrc8d
14	5283647	5378726	-	Lrrc8c
14	5418741	5428757	-	Lrrc8b
14	5928737	5945321	+	Gbp6
14	6058544	6102625	+	Abcg3l3
14	6101457	6148925	-	LOC100366030
14	6192692	6201002	-	LOC100366030
14	6281336	6284145	-	Zfp951
14	6298872	6300467	+	Znf442
14	6355342	6369690	-	LOC102554913
14	6435167	6541191	-	Abcg3l1
14	6581983	6587141	-	LOC679894
14	6602004	6645257	-	Pkd2
14	6673686	6679901	-	Spp1
14	6782012	6793558	-	Mepe
14	6801204	6813945	-	Ibsp
14	6889856	6900733	-	Dmp1
14	6926976	6933070	-	Dspp
14	6994190	7025308	+	Sparcl1
14	7026769	7035539	+	LOC100359907
14	7036820	7054548	-	Nudt9
14	7073445	7104566	+	Hsd17b11
14	7113544	7128218	+	Hsd17b13
14	7169519	7215025	+	Klhl8
14	7226586	7384876	-	Aff1
14	7581189	7636822	+	Aff1-as1
14	7618022	7682377	+	Slc10a6
14	7688551	7863664	-	Ptpn13
14	7973062	7998174	+	LOC108352699
14	8080275	8368254	+	Mapk10
14	8383214	8600512	-	Arhgap24
14	9141512	9381870	+	Wdfy3
14	9396512	9456990	-	Cds1
14	9555264	9562189	+	Nkx6-1
14	10343282	10395047	-	Gpat3
14	10424674	10439003	+	Abraxas1
14	10440691	10446909	-	Mrps18c
14	10446993	10491190	+	Helq
14	10534423	10575224	+	Hpse
14	10581136	10600566	+	Coq2
14	10692764	10714524	+	LOC100910270
14	10718844	10749120	-	Cops4
14	10770495	10770570	+	Gm23222
14	10786399	10828106	+	Lin54
14	10854682	10909612	+	Sec31a
14	11095163	11166428	+	Tmem150c
14	11172362	11198194	-	Enoph1
14	11198896	11202669	+	Hnrnpdl
14	11256268	11274578	+	Hnrnpd
14	11988671	12027381	+	Rasgef1b
14	12218553	12315229	+	Prkg2
14	12359363	12387102	-	Bmp3
14	12974921	12995584	-	Fgf5
14	13054771	13058172	-	Prdm8
14	13192347	13274978	+	Antxr2
14	13751231	13753160	+	Gk2
14	13827636	13837671	+	Naa11
14	14107580	14124828	+	Paqr3
14	14129725	14192048	-	Bmp2k
14	14364008	14426437	-	Anxa3
14	14439082	14689554	-	Fras1
14	14951495	15008150	-	Mrpl1
14	15059387	15146586	+	Cnot6l
14	15253125	15258207	-	Cxcl13
14	15949171	15952083	+	LOC100363333
14	16267573	16276068	-	Ccng2
14	16341536	16364326	+	Ccni
14	16369544	16452998	-	Sept11
14	16491573	16493876	+	Sowahb
14	16622760	16903242	-	Shroom3
14	16924960	16974514	+	Ccdc158
14	16976356	16979760	-	Stbd1
14	17064353	17115963	+	Scarb2
14	17123360	17141767	+	Nup54
14	17143040	17225389	-	Art3
14	17195014	17198291	+	Cxcl11
14	17210733	17212930	+	Cxcl10
14	17228856	17234712	+	Cxcl9
14	17247362	17274623	+	Sdad1
14	17283124	17302366	+	Naaa
14	17306825	17333588	-	Ppef2
14	17371453	17436897	-	Uso1
14	17492081	17520792	+	G3bp2
14	17531398	17565950	+	Cdkl2
14	17575758	17582823	-	Odaph
14	17606001	17616170	-	Thap6
14	17615968	17631714	+	Rchy1
14	17969219	18076907	-	Parm1
14	18231860	18272484	+	Btc
14	18521930	18531179	-	Areg
14	18576355	18591394	-	Ereg
14	18640277	18720357	-	Mthfd2l
14	18731378	18733391	-	Cxcl2
14	18743685	18745457	-	Cxcl1
14	18820168	18839595	-	Cxcl3
14	18848549	18849258	-	Pf4
14	18851954	18853315	-	Ppbp
14	18860264	18862407	-	Cxcl6
14	18983853	19025971	+	Rassf6
14	19028810	19072677	-	LOC360919
14	19078680	19132208	-	Afm
14	19141755	19159923	-	Afp
14	19176277	19191863	-	Alb
14	19318565	19431515	+	Ankrd17
14	19434753	19446376	+	Cox18
14	19866408	20070994	+	Adamts3
14	20148913	20193083	-	Npffr2
14	20266891	20302581	+	Gc
14	20456099	20474728	-	LOC498339
14	20479323	20920286	-	Slc4a4
14	20935369	20953095	-	Dck
14	20960052	20992753	-	Mob1b
14	21039990	21056452	+	Grsf1
14	21058595	21128505	-	Rufy3
14	21097338	21097478	-	Mir6321
14	21154000	21155652	-	Utp3
14	21177237	21183542	+	Jchain
14	21194664	21219454	-	Enam
14	21240398	21252538	-	Ambn
14	21286510	21299068	-	Amtn
14	21338601	21352491	-	Oprpn
14	21490217	21709084	-	Smr3b
14	21558489	21615488	-	Vcsa2
14	21703486	21707280	-	Smr3a
14	21746295	21748356	-	Cabs1
14	21803735	21810314	-	Csn3
14	21819395	21823687	-	Fdcsp
14	21842990	21852216	-	Odam
14	21846450	21858739	+	LOC108352727
14	21876931	21878989	-	Dzip1-ps1
14	21882456	21898284	-	Prr27
14	21899954	21914300	-	Csn1s2b
14	21930858	21944921	-	Csn1s2a
14	21957013	21960871	-	Stath
14	21972274	21979510	+	Csn2
14	21993427	22009308	-	Csn1s1
14	22072024	22089248	+	Sult1e1
14	22091777	22126021	+	Sult1d1
14	22142364	22155231	+	Sult1b1
14	22192970	22619968	+	Ugt2a3
14	22375955	22534720	+	Ugt2b37
14	22553650	22591461	+	Ugt2b35
14	22706901	22707668	+	Ppia
14	22724070	22825444	+	Ugt2b17
14	22868515	22890958	-	Ly6c
14	22971836	23002011	-	Ythdc1
14	23089699	23111252	+	Tmprss11e
14	23166633	23207327	+	Tmprss11g
14	23245653	23283092	+	Tmprss11a
14	23330933	23392991	+	Tmprss11d
14	23405717	23461384	+	Tmprss11c
14	23480462	23498450	+	Gnrhr
14	23507628	23571446	+	Uba6
14	23576085	23604834	-	Stap1
14	23611735	23670475	+	Cenpc
14	23981219	24080470	-	Tmprss11f
14	24103954	24123253	-	Tmprss11b
14	24129592	24130122	+	LOC689899
14	25589762	25958227	+	Epha5
14	26662965	26737657	+	Tecrl
14	28393394	28967980	-	Adgrl3
14	30326648	30326746	-	Mir365-1
14	30331049	30331131	-	Mir193b
14	32855462	32897232	-	LOC102551339
14	33010300	33070190	+	Igfbp7
14	33030959	33031282	-	LOC103694169
14	33070078	33107776	-	Polr2b
14	33108024	33124171	+	Noa1
14	33134511	33164141	-	Rest
14	33247274	33253913	+	Spink2
14	33354807	33362551	+	Hopx
14	33389513	33430956	-	Thegl
14	33436980	33444235	-	Arl9
14	33447591	33560503	-	LOC108348180
14	33563886	33580566	-	Paics
14	33580541	33614919	+	Ppat
14	33624390	33647180	+	Aasdh
14	33906821	33913450	+	LOC100910138
14	33968759	33977277	-	LOC100910308
14	34051003	34115273	-	Cep135
14	34132221	34177515	-	Exoc1
14	34194217	34218961	-	Exoc1l
14	34354503	34381828	+	Nmu
14	34389991	34404883	+	Pdcl2
14	34446616	34502218	+	Clock
14	34503038	34528262	-	Tmem165
14	34556220	34570356	-	Srd5a3
14	34727623	34787183	+	Kdr
14	35072108	35149610	-	Kit
14	35527927	35581031	-	Pdgfra
14	35650985	35652709	-	Gsx2
14	35683442	35717922	+	Chic2
14	36047144	36149740	+	Lnx1
14	36150399	36208373	-	Fip1l1
14	36216002	36543658	+	Scfd2
14	36550340	36554580	-	Rasl11b
14	36687134	36755360	+	Usp46
14	36969898	36973285	+	LOC108352742
14	37081427	37108341	-	Spata18
14	37113210	37128737	+	Sgcb
14	37130743	37153898	+	Lrrc66
14	37210721	37294472	-	Dcun1d4
14	37315406	37361798	-	Cwh43
14	37435654	37444775	+	Ociad2
14	37458029	37475418	-	Ociad1
14	37551940	37756149	+	Fryl
14	37759776	37763712	-	Zar1
14	37764839	37770059	-	Slc10a4
14	37802365	37871051	-	Slain2
14	37918652	38027925	+	Tec
14	38030189	38085919	+	Txk
14	38104047	38128024	-	Nipal1
14	38155759	38171010	+	Cnga1
14	38192446	38233852	+	Nfxl1
14	38247791	38473648	+	Corin
14	38477330	38575785	-	Atp10d
14	38612408	38622580	+	Commd8
14	38643385	39112600	-	Gabrb1
14	39154529	39231695	+	Gabra4
14	39368530	39368769	+	Cox7b2
14	39661968	39798302	+	Gabra2
14	39964588	40049354	+	Gabrg1
14	41388563	41433915	+	LOC360933
14	41663688	41786084	-	Grxcr1
14	42015347	42206311	+	Atp8a1
14	42216654	42221225	-	Shisa3
14	42401706	42431480	+	Bend4
14	42465807	42520020	-	Slc30a9
14	42535701	42560174	-	Tmem33
14	42714315	42717010	+	Phox2b
14	42762587	43072843	-	Limch1
14	42763725	42763857	+	Gm23841
14	43133218	43143973	-	Uchl1
14	43512901	43523080	+	Apbb2
14	43527579	43584343	-	Nsun7
14	43810119	43837662	+	Rbm47
14	43883458	43890171	-	Chrna9
14	43961756	43992587	-	Rhoh
14	44038614	44078897	-	N4bp2
14	44185446	44280079	+	Pds5a
14	44289247	44348691	-	Ube2k
14	44375457	44375804	-	LOC100362751
14	44413636	44457239	+	Smim14
14	44479614	44502845	+	Ugdh
14	44507218	44524252	-	Lias
14	44524416	44527613	+	LOC100360449
14	44580216	44702203	+	Rfc1
14	44705012	44767120	-	Wdr19
14	44805200	44845218	-	Klhl5
14	44889287	44918373	+	Tmem156
14	44943172	45002719	-	Fam114a1
14	45024351	45046446	+	Tlr6
14	45062662	45081991	+	Tlr1
14	45142769	45165207	-	Klf3
14	45331146	45331263	+	Mir328b
14	45598743	45797887	-	Tbc1d1
14	45829446	45863877	-	Pgm2
14	45982244	46041866	+	Rell1
14	46050750	46054022	-	LOC498368
14	46136786	46153212	-	Nwd2
14	46646166	46646318	+	Rn5-8s
14	47200961	47203288	-	Slc25a52
14	48629983	48676829	-	Dthd1
14	48726045	48922983	+	Arap2
14	51458443	51462721	-	Hmgb3
14	55072200	55081551	-	Pcdh7
14	59198401	59323947	-	Stim2
14	59403865	59516911	-	Tbc1d19
14	59611434	59619783	+	Cckar
14	59658935	59735450	-	Rbpj
14	59979954	59980586	-	LOC100361259
14	60123169	60229734	+	Sel1l3
14	60256712	60276794	-	Slc34a2
14	60349013	60359556	+	LOC108352756
14	60471962	60503803	-	Anapc4
14	60511497	60552990	-	Zcchc4
14	60567967	60594844	-	Pi4k2b
14	60657686	60687958	+	Sepsecs
14	60764409	60796116	+	Lgi2
14	60857989	60952088	+	Ccdc149
14	60958592	60964324	-	Sod3
14	61136746	61174880	+	Dhx15
14	61650937	61668509	+	LOC100910750
14	62309299	62310204	+	Vom1r26
14	62567745	62595854	-	Yipf7
14	62609484	62628862	+	Guf1
14	62628111	62646110	-	Gnpda2
14	63095720	63187009	+	Ppargc1a
14	64390793	64535170	-	Gba3
14	64686793	64786497	+	Adgra3
14	66598259	66749178	+	Kcnip4
14	66749809	66771750	-	Pacrgl
14	66831848	67170361	-	Slit2
14	66923083	66923196	+	Mir3565
14	69800156	69897384	+	Lcorl
14	69899128	69927938	-	Ncapg
14	70015754	70086143	+	Fam184b
14	70089225	70098021	-	Med28
14	70102814	70121797	-	Lap3
14	70150983	70160624	-	Clrn2
14	70164650	70178284	+	Qdpr
14	70780623	71112552	+	Ldb2
14	71424083	71462618	+	Tapt1
14	71533063	71637417	+	Prom1
14	71649274	71650354	+	Fgfbp1
14	71709041	71710975	-	Apex2l1
14	71715269	71754672	-	Cd38
14	71798651	71814523	-	Bst1
14	71852682	71891143	+	Fbxl5
14	71895246	71973419	-	Cc2d2a
14	72011461	72122158	-	C1qtnf7
14	72331705	72380330	-	Cpeb2
14	72948124	72970329	-	Pp2d1
14	73738137	73791656	+	Bod1l1
14	73813528	73815757	+	Nkx3-2
14	73889213	73963202	+	Rab28
14	75852060	75882693	+	Hs3st1
14	76657311	76833161	+	Clnk
14	76866135	76869764	+	Zfp518b
14	76989919	77023726	+	Wdr1
14	77067503	77192702	+	Slc2a9
14	77220579	77222006	-	Drd5
14	77236278	77263729	-	Otop1
14	77270811	77279831	-	Tmem128
14	77308204	77321977	-	Lyar
14	77322012	77343764	+	Zbtb49
14	77380262	77401996	+	Nsg1
14	77402953	77492910	-	Stx18
14	77712240	77716059	+	Msx1
14	77805130	77810147	-	Cytl1
14	77829400	78097919	+	Stk32b
14	78129749	78211931	-	Evc2
14	78213635	78253266	+	Evc
14	78266931	78308933	-	Crmp1
14	78424960	78469480	-	Jakmip1
14	78640620	78665966	+	Wfs1
14	78679214	78902063	-	Ppp2r2c
14	78939903	78964961	+	Man2b2
14	78973364	78975166	+	Mrfap1
14	79013807	79015112	+	Bloc1s4
14	79205466	79438764	+	Tbc1d14
14	79261092	79325896	+	LOC680039
14	79443543	79445471	-	Ccdc96
14	79446057	79457333	+	Tada2b
14	79458963	79464770	-	Grpel1
14	79538911	79912333	+	Sorcs2
14	79635782	79635840	-	Mir7689
14	79711694	79714254	-	Psapl1
14	79919717	79988110	-	Afap1
14	80045078	80169472	-	Ablim2
14	80195715	80229214	+	Sh3tc1
14	80248140	80276534	+	Htra3
14	80314431	80355420	-	Acox3
14	80361294	80383138	+	Trmt44
14	80403001	80426245	+	Cpz
14	80541075	80544342	-	Hmx1
14	80678467	80680738	-	LOC103690128
14	80730307	80732010	-	Adra2c
14	80911270	80924831	+	Lrpap1
14	80926654	80958478	-	Dok7
14	80966903	80973456	-	Hgfac
14	80975322	81053906	-	Rgs12
14	81090858	81100803	-	Msantd1
14	81105139	81254637	-	Htt
14	81265672	81339526	-	Grk4
14	81340041	81362441	+	Nop14
14	81362618	81366055	+	Mfsd10
14	81367468	81426496	-	Add1
14	81435449	81472952	-	Sh3bp2
14	81488008	81504686	+	Tnip2
14	81516407	81638934	-	Fam193a
14	81660354	81679082	-	Rnf4
14	81687021	81725181	-	Cfap99
14	81725513	81811142	+	Zfyve28
14	81819415	81833456	+	Mxd4
14	81837809	81856830	+	Haus3
14	81858737	82037747	+	Poln
14	82041616	82048251	-	Nat8l
14	82093837	82117906	+	Nelfa
14	82119210	82171480	-	Nsd2
14	82227708	82267350	+	Letm1
14	82273070	82287706	-	Fgfr3
14	82336324	82347679	-	Tacc3
14	82350734	82356078	+	Tmem129
14	82356916	82366368	+	Slbp
14	82375181	82416004	+	Fam53a
14	82603671	82607031	+	Nkx1-1
14	82623050	82658891	-	Uvssa
14	82664249	82697673	-	Maea
14	82762190	82789319	+	Ctbp1
14	82818663	82824599	+	Spon2
14	82909981	82975263	-	Slc5a1
14	83053041	83062424	-	Ywhah
14	83089000	83219464	-	Depdc5
14	83226601	83293822	+	Prr14l
14	83298674	83346738	+	Pisd
14	83347552	83412375	-	Sfi1
14	83412968	83455456	+	Eif4enif1
14	83460540	83476568	-	Drg1
14	83510278	83528898	+	Patz1
14	83560541	83572473	+	Pik3ip1
14	83573928	83641892	-	Limk2
14	83648402	83685273	-	Rnf185
14	83724933	83730614	+	Pla2g3
14	83730862	83741969	-	Inpp5j
14	83752393	83754973	+	Selenom
14	83755142	83776863	-	Smtn
14	83878295	83887584	-	Tug1
14	83889089	83930522	+	Morc2
14	83943977	84106997	-	Osbp2
14	84150908	84157528	+	Dusp18
14	84163972	84170835	-	Slc35e4
14	84174138	84189266	-	Tcn2
14	84211600	84227978	+	Pes1
14	84231639	84247369	+	Gal3st1
14	84274550	84319449	+	Sec14l3
14	84330218	84334066	-	Mtfp1
14	84335597	84355528	-	Sec14l2
14	84368476	84374879	+	Rnf215
14	84376591	84393421	-	Ccdc157
14	84393182	84413931	+	Sf3a1
14	84417320	84445034	+	Tbc1d10a
14	84447885	84452367	+	Castor1
14	84465515	84470409	+	Osm
14	84482674	84500642	+	Lif
14	84576825	84662222	-	Hormad2
14	84701559	84820415	-	Mtmr3
14	84876781	84913617	+	Ascc2
14	84935486	84937725	-	Uqcr10
14	84953786	84969116	+	Zmat5
14	84968130	84978255	-	Cabp7
14	84996905	85088523	-	Nf2
14	85113578	85137454	+	Nipsnap1
14	85142279	85171726	+	Thoc5
14	85181572	85191557	-	Nefh
14	85230648	85281803	+	Ap1b1
14	85308443	85318194	-	Gas2l1
14	85311089	85314270	+	Rasl10a
14	85322296	85350948	-	Ewsr1
14	85351358	85357023	+	Rhbdd3
14	85357222	85398532	-	Emid1
14	85438707	85484275	-	Kremen1
14	85753760	85758145	+	Xbp1
14	85763397	85772762	-	Ccdc117
14	85791159	85792257	+	Frg2
14	85947765	85951899	-	Mrps24
14	85957716	85991211	-	Urgcp
14	86029335	86044364	+	Dbnl
14	86044969	86047162	-	Pgam2
14	86069016	86078954	-	Polm
14	86101277	86111306	+	Aebp1
14	86111294	86117578	-	Pold2
14	86143862	86147553	-	Myl7
14	86148928	86190659	-	Gck
14	86195892	86205712	+	Ykt6
14	86208901	86297652	-	Camk2b
14	86326421	86333424	-	Nudcd3
14	86345953	86560694	-	Npc1l1
14	86376808	86387608	-	Ddx56
14	86390338	86395135	-	Tmed4
14	86414949	86613327	+	LOC103693780
14	86514214	86530701	+	LOC103693776
14	86652365	86661441	+	Zmiz2
14	86673775	86677443	+	Ppial4d
14	86687782	86706626	-	H2afv
14	86736878	86739335	-	Purb
14	86751157	86751792	+	LOC100360491
14	86781202	86796378	-	Myo1g
14	86813082	86859406	+	Ccm2
14	86860608	86868598	-	Nacad
14	86877627	86885584	-	Tbrg4
14	86897948	86900042	-	Wap
14	86922223	86939719	+	Ramp3
14	87312203	87421659	+	Adcy1
14	87448692	87453785	+	Igfbp1
14	87457647	87465374	-	Igfbp3
14	87699494	87701884	-	Mospd1
14	88543630	88574203	+	Hnrnpc
14	88673881	88886198	-	Tns3
14	89060447	89179507	-	Pkd1l1
14	89194092	89208825	-	Hus1
14	89215703	89238094	-	Sun3
14	89253373	89273137	+	LOC688553
14	89314176	89334276	+	Upp1
14	89384512	89714917	+	Abca13
14	90822951	90864917	-	LOC498414
14	91201730	91348219	+	Vwc2
14	91363152	91556231	-	Zpbp
14	91557601	91613540	+	Spata48
14	91782354	91867424	+	Ikzf1
14	91895909	91904433	-	Fignl1
14	91905919	91996774	-	Ddc
14	92021851	92117923	-	Grb10
14	92342957	92577936	-	Cobl
14	93040982	93042182	-	LOC100361025
14	97686121	97686936	+	Pom121l12
14	99529284	99554479	+	Vstm2a
14	99774589	99780964	-	Sec61g
14	99919485	100098796	+	Egfr
14	100135271	100136728	+	Fbxo48
14	100151210	100217913	-	Plek
14	100217289	100247235	+	Cnrip1
14	100311173	100360879	+	Ppp3r1
14	100364190	100372760	-	Pno1
14	100373129	100394145	+	Wdr92
14	100415668	100427260	+	C1d
14	102290418	102293677	-	Etaa1
14	103181281	103321270	-	Meis1
14	104191517	104290456	+	Spred2
14	104340434	104375649	-	Actr2
14	104452917	104453129	+	LOC685963
14	104475082	104501020	+	Rab1a
14	104505319	104523297	-	Cep68
14	104581190	104612597	-	Slc1a4
14	104821215	104886197	+	Sertad2
14	104922282	104960141	-	Aftph
14	104987709	104987918	+	LOC108352861
14	105047919	105055421	-	Lgalsl
14	106008086	106061641	+	Peli1
14	106153575	106207658	+	Vps54
14	106208176	106248539	-	Ugp2
14	106378942	106393670	-	Mdh1
14	106393959	106759505	+	Wdpcp
14	106861676	106864892	-	Otx1
14	106871430	107160334	-	Ehbp1
14	107268128	107308542	+	Tmem17
14	107392896	107395385	+	LOC100361636
14	107592336	107617161	-	B3gnt2
14	107664255	107760191	-	Commd1
14	107750162	107751892	+	Zrsr1
14	107767392	107780270	+	Cct4
14	107785029	107798115	+	Fam161a
14	108007724	108049660	+	Xpo1
14	108143869	108264706	+	Usp34
14	108265207	108273938	-	Ahsa2
14	108281907	108285008	-	LOC690352
14	108394303	108412823	-	Pex13
14	108412152	108479781	+	Pus10
14	108491069	108509892	-	Rel
14	108624359	108658371	-	Papolg
14	108826831	108921669	+	Bcl11a
14	109420900	109421041	-	Gm25507
14	109533792	109563447	+	LOC108348154
14	110676090	110740317	+	Fancl
14	110739226	110883803	-	Vrk2
14	112595958	112626412	+	LOC108352818
14	112719482	112946875	-	LOC103690141
14	113101078	113101179	+	Mir216b
14	113112129	113112234	+	Mir216a
14	113119529	113119633	+	Mir217
14	113202419	113295014	+	Efemp1
14	113530470	113561645	+	Pnpt1
14	113570150	113618138	+	Ppp4r3b
14	113618964	113644779	-	Cfap36
14	113867209	113932263	+	Ccdc88a
14	113938061	113940330	-	Prorsd1
14	113945843	113965745	+	Mtif2
14	113966611	113968268	-	Rps27a
14	113968563	114008000	+	Clhc1
14	114126943	114174458	+	Rtn4
14	114176051	114484127	-	Eml6
14	114518816	114692764	-	Sptbn1
14	114891246	115052450	-	Acyp2
14	115166416	115269056	+	Psme4
14	115275894	115278503	+	Gpr75
14	115314890	115352562	-	Erlec1
14	115383910	115391652	-	Chac2
14	115391609	115446152	+	Asb3
13	1942499	1946508	-	Dsel
13	6055418	6055873	-	LOC100910474
13	6343913	6347515	-	LOC680491
13	6456251	6456706	-	LOC102551071
13	6679368	7537275	+	Cntnap5c
13	9464906	9465844	+	LOC100910928
13	9479995	9480933	+	Olr1065
13	14376912	15395617	-	LOC304725
13	18633389	18653797	+	LOC103691604
13	21678512	22590586	+	Cntnap5b
13	24823488	24913884	+	Cdh20
13	25186106	25262469	-	Rnf152
13	25513892	25652473	-	Pign
13	25656983	25752792	+	Relch
13	25778317	25835957	+	Tnfrsf11a
13	25966428	26013338	+	Zcchc2
13	26172243	26394505	+	Phlpp1
13	26463404	26466421	+	LOC103690041
13	26605426	26769374	-	Bcl2
13	26780633	26812215	-	Kdsr
13	26825261	26850460	-	Vps4b
13	26903052	26923250	+	Serpinb5
13	26970660	26998357	+	Serpinb12
13	27032048	27062620	+	Serpinb13
13	27153925	27158628	-	Serpinb3a
13	27187130	27192592	-	Serpinb3
13	27238767	27257181	+	Serpinb11
13	27312498	27354052	+	Serpinb7
13	27449934	27463010	+	Serpinb2
13	27465930	27483799	+	Serpinb10
13	27889345	27914006	+	Serpinb8
13	30799969	30800451	-	Rpl21
13	31081804	31231213	+	Cdh7
13	32344966	32427177	-	Cdh19
13	34238717	34253910	-	Tsn
13	34267471	34277530	+	Nifk
13	34365147	34584651	+	Clasp1
13	34610684	34670124	+	Tfcp2l1
13	34829139	35048444	-	Gli2
13	35436532	35442222	-	Inhbb
13	35494721	35511020	-	Ralb
13	35554964	35556016	+	Tmem185b
13	35580098	35668968	-	Epb41l5
13	35678240	35858390	-	Ptpn4
13	35929819	35933243	-	Tmem177
13	35953088	36022197	-	Cfap221
13	36039283	36090530	+	Sctr
13	36094520	36101411	-	Tmem37
13	36117119	36174908	-	Dbi
13	36156182	36221225	+	LOC288978
13	36257112	36290531	-	Steap3
13	36378356	36380302	+	C1ql2
13	36532758	36537093	+	En1
13	37266312	37287458	-	Insig2
13	37400476	37468840	+	Ccdc93
13	37479758	37492680	-	Htr5b
13	37522561	37536066	-	Ddx18
13	37697315	37697569	-	LOC680288
13	39434217	39643361	-	Dpp10
13	41369286	41371018	+	LOC102554127
13	41695183	41738658	-	Actr3
13	41802697	41836153	+	LOC100362110
13	41851683	41860868	+	LOC108352523
13	41883137	41922339	+	Slc35f5
13	42008842	42009738	+	Gpr39
13	42219887	42263024	-	Lypd1
13	42265806	42885440	-	Nckap5
13	43494350	43566680	-	LOC108348294
13	43818010	43845101	+	LOC100909664
13	43827492	43827590	+	Mir350
13	43850751	44157924	+	Mgat5
13	44166306	44345735	-	Tmem163
13	44424689	44468734	+	Acmsd
13	44475970	44515739	+	Ccnt2
13	44615553	44648620	+	Rab3gap1
13	44661398	44798543	-	Zranb3
13	44719335	44719401	+	Mir3473
13	44812567	44950762	+	R3hdm1
13	44916534	44916615	+	Mir128-1
13	44957014	44990535	+	Ubxn4
13	44998414	45040593	-	Lct
13	45042882	45068077	-	Mcm6
13	45074072	45127815	-	Dars
13	45314933	45318878	-	Cxcr4
13	46169963	46930858	+	Thsd7b
13	47126741	47154292	-	Cd55
13	47286393	47331187	-	Zp3r
13	47342079	47377703	-	C4bpa
13	47380406	47382955	+	Lsm6
13	47387173	47397890	-	C4bpb
13	47413458	47440682	-	Pfkfb2
13	47440803	47443188	+	Yod1
13	47454591	47467432	+	LOC498222
13	47539231	47552848	+	Fcamr
13	47572219	47591699	+	Pigr
13	47602692	47617064	+	Fcmr
13	47618452	47623849	-	Il24
13	47644071	47647715	-	Il20
13	47664080	47670407	-	Il19
13	47739526	47743392	+	Il10
13	47785161	47831110	-	Mapkapk2
13	47906231	47916877	-	Dyrk3
13	47935163	47954090	+	Eif2d
13	47956790	48022333	-	Rassf5
13	48031410	48056394	-	Ikbke
13	48068158	48286720	-	Srgap2
13	48287873	48298664	+	Fam72a
13	48367307	48378831	+	Avpr1b
13	48390417	48400632	-	LOC100909648
13	48426820	48449490	+	Ctse
13	48455923	48482138	+	Rab7b
13	48513008	48539467	+	Slc26a9
13	48575091	48596515	+	Pm20d1
13	48607308	48627999	+	Slc41a1
13	48644604	48650220	+	Rab29
13	48679774	48705575	+	Nucks1
13	48745860	48766283	+	Slc45a3
13	48790509	48813260	+	Elk4
13	48807720	48848997	-	Mfsd4a
13	48893412	48927483	-	Cdk18
13	48976986	48977082	+	Mir135b
13	49074644	49082729	+	Klhdc8a
13	49092306	49109050	+	Nuak2
13	49132667	49169918	-	Tmcc2
13	49195325	49243316	+	Dstyk
13	49250301	49277152	+	Rbbp5
13	49277722	49280151	+	Tmem81
13	49285310	49313940	-	Cntn2
13	49335408	49522415	-	Nfasc
13	49660356	49730275	+	Lrrn2
13	49792794	49828720	-	Mdm4
13	49850189	49911202	+	Pik3c2b
13	49933155	49940961	+	Ppp1r15b
13	50091430	50153823	+	Atp2b4
13	50164563	50175112	+	Lax1
13	50196042	50234862	+	Zc3h11a
13	50242478	50261438	-	LOC498231
13	50434702	50479657	+	Sox13
13	50481163	50499140	-	Etnk2
